ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	ALIGNMENT	NOTE	BORROWING	CHINESE	COGID	COGIDS	HANZI	MORPHEME_STRUCTURE
37828	Hayu	flea; ghost (n)	the flea	riʔmitshiŋ	r i ʔ m i tsʰ i ŋ	r i ʔ m i tsʰ i ŋ				2192			
37829	Hayu	flower (n)	the flower	puŋmi	p u ŋ m i	( - - - - - - - - ) p - u ŋ - ( - - - m i - - - - )				201			
37830	Hayu	foot, leg (n)	the foot	le	l e	l e - - - - - - - -				129			
37831	Hayu	calf, lower leg (n)	the foot	poktolo	p o k t o l o	p o k t o l o				2193			
37832	Hayu	burn (e.g. house, forest) (vtt)	the forest	yɩm	j ɿ m	j ɿ m	STEDT citing Michailovsky 89 glosses 'burn (e.g. house, forest)''			2194			
37834	Hayu	frog sp. (n df.)	the frog	tiktiktoktok	t i k t i k t o k t o k	( - - - - - - - - ) t i k - t i k t o k t o k ( - - - )				781			
37835	Hayu	ahead, in front, before (adv)	the front (front side)	uboŋ	u b o ŋ	( u - - - - ) b o ŋ				2678			
37836	Hayu	fruit (suff n)	the fruit	-si	+ s i	+ s i				3525			
37837	Hayu	goat (n)	the goat	tseːli	ts eː l i	( - - ) ts eː - - ( l i - - - - - )				10256			
37838	Hayu	grass, weed (n)	the grass	moksa	m o k s a	( m o k ) s a -				1094			
37839	Hayu	hail (n)	the hail	bʊxkʊm	b ʊ x k ʊ m	b ʊ x k ʊ m				2197			
37840	Hayu	hair (n)	the hair (of the head)	som	s o m	( - - - - - - - - - - - - - - - ) s o m ( - - - - - - )				385			
37841	Hayu	hand (n)	the hand	got	g o t	g - o t				1398			
37842	Hayu	head (n)	the head	putshi	p u tsʰ i	( - - - - - - - - ) p u - ( - - - - - tsʰ i )				1			
37843	Hayu	heart (n)	the heart	thum	tʰ u m	tʰ u m				2198			
37844	Hayu	horn (of an animal) (n)	the horn (keratinized skin)	rʊŋ	r ʊ ŋ	( - - - - - - - - - ) - - - r - ʊ ŋ - - ( - - - - - - - - - - - - )				29719			
37845	Hayu	house, home (n)	the house	kem	k e m	( - - - ) k - e m - ( - - - ) -				209			
37846	Hayu	knee (n)	the knee	khokali	kʰ o k a l i	kʰ o k a l i				3365			
37847	Hayu	leaf (n)	the leaf	lo	l o	l o				2074			
37848	Hayu	lip (n)	the lip (the lips)	kumtsiŋ	k u m ts i ŋ	k u m ts i ŋ				10561			
37849	Hayu	liver (n)	the liver	diŋ	d i ŋ	d i ŋ				29726			
37850	Hayu	louse (n)	the louse	sek	s e k	s e k				2077			
37851	Hayu	lung (n)	the lung	dzot	d z o t	d z o t				2078			
37852	Hayu	lung (n)	the lung	diŋ◦dzyot	d i ŋ + d z j o t	d i ŋ + d z j o t				2078			
37853	Hayu	man, male (n)	the man (male human)	lʊ̃ːtso	l ʊ̃ː ts o	l ʊ̃ː ts o				10226			
37854	Hayu	meat (n)	the meat	kʊn	k ʊ n	k ʊ n				2080			
37855	Hayu	moon (n)	the moon	tsoːlo	ts oː l o	ts oː l o				2081			
37858	Hayu	hill, mountain (n)	the mountain	tshaːdzʊ	tsʰ aː d z ʊ	tsʰ aː d z ʊ				10229			
37859	Hayu	mouse (n)	the mouse or rat	tsuʔyu	ts u ʔ j u	ts u ʔ j u				10424			
37860	Hayu	mouth, face (n)	the mouth	muktshu	m u k tsʰ u	m u k tsʰ u				2085			
37861	Hayu	nail, claw (n)	the nail (fingernail or claw)	dɩːmɩn	d ɩː m ɿ n	d ɩː m ɿ n				2086			
37862	Hayu	name (n)	the name	miŋ	m i ŋ	m i ŋ				18			
37863	Hayu	neck (n)	the neck	kho◦bori	kʰ o + b o r i	kʰ o + b o r i				2088			
37864	Hayu	neck (n)	the neck	tshiː◦ri	tsʰ iː + r i	tsʰ iː + r i				2088			
37865	Hayu	needle (n)	the needle (for sewing)	tsuxtsum	ts u x ts u m	ts u x ts u m				3376			
37866	Hayu	nose (n)	the nose	tsoʔ◦no	ts o ʔ + n o	ts o ʔ + n o				2090			
37867	Hayu	pig (n)	the pig	pʊk	p ʊ k	p ʊ k				2092			
37868	Hayu	rain (n)	the rain	naʔnum	n a ʔ n u m	n a ʔ n u m				3378			
37870	Hayu	road (n)	the road	lom	l o m	l o m				2206			
37871	Hayu	root (n)	the root	rotshiŋ	r o tsʰ i ŋ	r o tsʰ i ŋ				10238			
37872	Hayu	thread, string (vt, vtt)	the rope	niŋ	n i ŋ	n i ŋ				2207			
37873	Hayu	salt (n)	the salt	tsiya	ts i j a	) ts i j a				10240			
37874	Hayu	sand (n)	the sand	piː̃ku	p ĩː k u	p ĩː k u				2208			
37875	Hayu	excrement (n)	the shit	ex◦pi	e x + p i	) e x + p i	cf. Shorto PAA #794 *ʔic; *ʔiə[c]; *ʔ[ə]c excrement, faeces. A: (Mon, North Bahnaric, Aslian) Mon oik, Bahnar ic, Jeh ek, Halang ik, Central Sakai êch; → Kuki-Naga *eˑk (& similar Karen forms; BENEDICT 1972 26 n. 82, 146 n. 399).	AA		120			
37876	Hayu	shoulder (n)	the shoulder	phaxka	pʰ a x k a	pʰ a x k a				2209			
37877	Hayu	skin, bark, husk, peel (n)	the skin	kuk◦tsho	k u k + tsʰ o	) k u k + tsʰ o				689			
37878	Hayu	smoke (n)	the smoke	kulu	k u l u	) k u l u				68			
37879	Hayu	snake (n)	the snake	hoːbu	h oː b u	h oː b u				3590			
37880	Hayu	son (n)	the son	taːwo	t aː w o	t aː w o				2210			
37881	Hayu	spider (n)	the spider	rimdeŋ	r i m d e ŋ	r i m d e ŋ				2211			
37882	Hayu	spider (n)	the spider	kaʔmara	k a ʔ m a r a	k a ʔ m a r a				2212			
37883	Hayu	star (n)	the star	xwaːmen	xʷ aː m e n	xʷ aː m e n				3595			
37884	Hayu	wood (n)	the stick	siŋ	s i ŋ	) s i ŋ				287			
37885	Hayu	rock, stone (n)	the stone (a piece of)	lʊ̃ːphʊ	l ʊ̃ː pʰ ʊ	) l ʊ̃ː pʰ ʊ				81			
37886	Hayu	sun (n)	the sun	loːgaŋ	l oː g a ŋ	l oː g a ŋ				3597			
37887	Hayu	sun (n)	the sun	no◦mo	n o + m o	) n o + m o				83			
37888	Hayu	tail (n)	the tail	mun	m u n	- m u n				3079			
37889	Hayu	thigh (n)	the thigh	phekteŋ	pʰ e k t e ŋ	) pʰ e k t e ŋ				699			
37890	Hayu	lightning, thunder (n)	the thunder	phaːra	pʰ aː r a	pʰ aː r a				3604			
37892	Hayu	tongue (n)	the tongue	lĩːga	l ĩː g a	l ĩː g a				2105			
37893	Hayu	tooth (molar, jaw) (n)	the tooth (front)	khoːbʊm	kʰ oː b ʊ m	kʰ oː b ʊ m				10253			
37894	Hayu	tooth (incisor) (n)	the tooth (front)	tseʊ-tseʊ lu	ts e ʊ + ts e ʊ l u	ts e ʊ + ts e ʊ l u				10252			
37895	Hayu	tooth (n)	the tooth (front)	lu	l u	l u				10252			
37896	Hayu	tree (n)	the tree	siŋphum	s i ŋ pʰ u m	s i ŋ pʰ u m				3396			
37897	Hayu	water (n)	the water	ti	t i	t i				2787			
37898	Hayu	water (n)	the water	ti	t i	t i				2787			
37899	Hayu	wind (n)	the wind	hʊːdzʊŋ	h ʊː d z ʊ ŋ	h ʊː d z ʊ ŋ				29737			
37900	Hayu	wind (n)	the wind	kumdzʊŋ	k u m d z ʊ ŋ	k u m d z ʊ ŋ				29737			
37901	Hayu	woman (n)	the woman	mɩxtso	m ɿ x ts o	m ɿ x ts o				29767			
37902	Hayu	year (in time ordinals) (suffix)	the year	thoŋ	tʰ o ŋ	tʰ o ŋ				2220			
37903	Hayu	thick (be v.)	thick	ton	t o n	t o n				2221			
37904	Hayu	your , you (pron po)	thou [second person singular]	uŋ	u ŋ	u ŋ				3624			
37905	Hayu	you (pron (2)	thou [second person singular]	gon	g o n	g o n				3625			
37906	Hayu	three (humans) (num (hu)	three	tshukpu	tsʰ u k p u	) tsʰ u k p u				283			
37907	Hayu	live (vi)	to be alive	dzol	d z o l	d z o l				2436			
37908	Hayu	bite (vt, vr)	to bite	tsik	ts i k	ts i k				2223			
37909	Hayu	burn (e.g. house, forest) (vtt)	to burn [intransitive]	yɩm	j ɿ m	j ɿ m				2224			
37910	Hayu	buy (vt, vtt)	to buy	yiŋ	j i ŋ	j i ŋ				2692			
37911	Hayu	chew (vt, vr)	to chew	nok	n o k	n o k				2225			
37912	Hayu	arrive (vi)	to come	doŋ	d o ŋ	d o ŋ				2226			
37913	Hayu	come (on the same level) (vi)	to come	phi(t)	pʰ i t	pʰ i t				2892			
37914	Hayu	count, think (vtt)	to count	hi	h i	h i				3646			
37915	Hayu	die (vi)	to die	met	m e t	- m e t				2227			
37916	Hayu	drink (except water) (vr, vt)	to drink	tun	t u n	t u n				2228			
37917	Hayu	eat (vt, vr)	to eat	dza	d z a	) d z a				3419			
37918	Hayu	fight (vi, vr)	to fight	pat	p a t	p a t				2229			
37919	Hayu	fly (vi, vr)	to fly (move through air)	bon	b o n	b o n				2916			
37920	Hayu	forget (vtt (?))	to forget	maŋ	m a ŋ	- m a ŋ				1909			
37921	Hayu	hear, perceive, liste (vt, vtt)	to hear	tha(t)	tʰ a t	tʰ a t				2231			
37922	Hayu	hide (vr)	to hide (conceal)	kin	k i n	k i n				2232			
37923	Hayu	catch, hold (vt, vtt)	to hold	tshʊ(t)	tsʰ ʊ t	tsʰ ʊ t				3651			
37924	Hayu	chase, cause to run (vtt)	to hunt	lʊn	l ʊ n	l ʊ n				2234			
37925	Hayu	chop, kill (vtt)	to kill	yʊk	j ʊ k	j ʊ k				3115			
37926	Hayu	kill (vtt)	to kill	sɩt	s ɿ t	s ɿ t				3125			
37929	Hayu	laugh (vr)	to laugh	yɩt	j ɿ t	) j ɿ t				438			
37931	Hayu	lick (vt)	to lick	pop	p o p	p o p				3558			
37933	Hayu	hit, strike; play (an instrument) (vt)	to play	top	t o p	t o p				2240			
37935	Hayu	push (vt)	to push	thɩ(t)	tʰ ɿ t	tʰ ɿ t				2242			
37936	Hayu	push (vt, vr)	to push	nok	n o k	n o k				3673			
37938	Hayu	scratch (vt, vr)	to scratch	phok	pʰ o k	( - - - - - - - ) - pʰ - o - k - -				126			
37939	Hayu	see (vt)	to see	yeŋ	j e ŋ	j e ŋ -				4164			
37940	Hayu	shoot, shoot or throw at sth. (vt)	to shoot (an arrow)	op	o p	( - - - ) - o p ( - - - - - - - )				727			
37941	Hayu	sleep (vi, vr)	to sleep	ɩm	ɿ m	ɿ m				2244			
37943	Hayu	swallow, spit (vtt, vr)	to spit	tok	t o k	t o k				598			
37944	Hayu	stand; build, stand sth. up (vr, vt, vtt)	to stand	yɩp	j ɿ p	j ɿ p				2246			
37945	Hayu	count, think (vtt)	to think (reflect)	hi	h i	h i				3683			
37946	Hayu	throw sth. at sth. (obj.)	to throw	tsat	ts a t	ts a t				2248			
37947	Hayu	vomit (n)	to vomit	phaphari	pʰ a pʰ a r i	pʰ a pʰ a r i				3070			
37948	Hayu	walk, leave, depart (vr)	to walk	khok	kʰ o k	kʰ o k				2249			
37949	Hayu	wipe (vt, vtt)	to wipe	yu	j u	j u				3393			
37952	Hayu	two (human) (num)	two	nakpu	n a k p u	) n a k p u				102			
37953	Hayu	wet, be soaked (esp. by rain) (vtt (im)	wet	nat	n a t	n a t				2251			
37954	Hayu	white (adj)	white	dawaŋ◦mi	d a w a ŋ + m i	d a w a ŋ + m i				2252			
37955	Hayu	who? (pron in)	who	su	s u	s u				2253			
37956	Hayu	yellow (adj)	yellow	helduŋmi	h e l d u ŋ m i	h e l d u ŋ m i				2254			
37958	Tangut		four	ljɨɨr	l jɨɨ r					263		四	
37959	Tangut		three	so.	s o.					283		三	
37960	Tangut		the dream	mjiij	m jii j					10217		夢	
37974	Tangut		heavy	ljɨɨ	l jɨɨ					10379		重	
37977	Tangut		the snake	phio	ph i o					70		蛇	
37978	Tangut		to cry (weep)	ŋwu	ŋ wu					1127		哭	
37982	Tangut		light (of weight)	jij	j i j					10542		輕	
37987	Tangut		the fruit	dew	d e w					2498		果	
37990	Tangut		to sleep	me	m e					65		睡	
37991	Tangut		the shoulder	wa.	w a.					13		肩	
37996	Tangut		to dig	luu	l uu					10191		掘	
37997	Tangut		the bird	dʑjwow	dʑ jwo w					3735		鳥	
37999	Tangut		high / tall	bjij	b ji j					896		高	
38000	Tangut		the frog	pie.	pi e.					145		蛙	
38002	Tangut		the flower	wja.	w ja.					10204		花	
38005	Tangut		the wind	ljɨ	l jɨ					994		風	
38006	Tangut		sharp	rewr	r e w r					4167		尖	
38008	Tangut		the mouse or rat	ɕiwə	ɕ i wə					10424		鼠	
38009	Tangut		to buy	lwə	l wə					2333		買	
38011	Tangut		long	dʑjo	dʑ jo					675		長	
38012	Tangut		the ant	kjiwr	k ji w r					2954		蟻	
38013	Tangut		big	khwej	kh w e j					10181		大	
38014	Tangut		wet	tsji	ts ji					4194		濕	
38015	Tangut		left	ʑji.	ʑ ji.					816		左	
38018	Tangut		cold (of temperature)	dʑjij	dʑ ji j					10187		寒	
38019	Tangut		soft	wəə	w əə					3107		軟	
38021	Tangut		right	tɕier	tɕ i e r					920		右	
38022	Tangut		far	khwa	kh wa					10197		遠	
38025	Tangut		hard	.jijr 1.74	. j ij r	. j ij r				341			
38026	Tangut		the lip (the lips)	mər	m ə r					2075		唇	
38027	Tangut		to think (reflect)	sjiij	s jii j					10586		想	
38031	Tangut		morning	mji.j	m ji. j					4208		晨	
38033	Tangut		to scratch	mja.	m ja.					4161		傷/搔	
38035	Tangut		hot	tsja	ts ja			tib tsha		586		熱	
38039	Tangut		to sing	kjạ	k ji			ch		4172		唱	
38040	Tangut		five	ŋwə	ŋ wə					10357		五	
38041	Tangut		I [first person singular]	mjo	m jo					105		我	
38042	Tangut		the pig	wa	w a					2092		豬	
38043	Tangut		thou [second person singular]	nja	n ja					10588		汝	
38044	Tangut		the salt	tshjɨ	tsh jɨ					4160		鹽	
38045	Tangut		to steal	kwjɨɨr	k wjɨɨ r					10464		盜	
38047	Tangut		the lung	tsə.	ts ə.					716		肺	
38048	Tangut		the rain	dzju.	dz ju.					4153		雨	
38049	Tangut		the year	kjiw	k ji w					4196		年	
38050	Tangut		the bamboo	lhju.	lh ju.					821		竹	
38051	Tangut		to shoot (an arrow)	khia	kh i a					4168		射	
38052	Tangut		to vomit	wja	w ja					736		吐	
38058	Tangut		the hail	mur	m u r					1166		霜	
38059	Tangut		inside	u	u					4214		內/中	
38060	Tangut		near	bjij	b ji j					4148		近	
38061	Tangut		the grass	ɕjɨ	ɕ jɨ					1361		草	
38064	Tangut		to wipe	ɕjɨ ɕja	ɕ jɨ ɕ ja					3562		拂拭	
38066	Tangut		to count	sej	s e j					10189		算	
38067	Tangut		old (of person)	nar	n a r					2051		老	
38068	Tangut		to reside (live)	dʑjiij	dʑ jii j					678		住	
38069	Tangut		straight	twu.	t wu.					983		直	
38071	Tangut		late	nej²		n e j ²				4207			
38072	Tangut		many	mjaa	m jaa					3473		多	
38073	Tangut		the woman	sji	s ji					4195		女	
38074	Tangut		to hunt	ba	b a					1455			
38075	Tangut		to hide (conceal)	lwu	l wu					696		隱/匿/伏	
38076	Tangut		to spit	pie.	p i e.					4185		吐	
38077	Tangut		to throw	dʑjwo	dʑ jwo					4188		擲	
38079	Tangut		the spider	tsju.	ts ju.					4184		蜘蛛	
38080	Tangut		the mud	tɕior	tɕ i o r					2018		泥	
38081	Tangut		the needle (for sewing)	ɣa	ɣ a					10231		針	
38083	Tangut		the flea	lə	l ə					944		蚤	
38084	Tangut		the wing	dzjwɨ	dz jwɨ					282		翼	
38086	Tangut		to be alive	sjwu.	s jwu.					280		活	
38087	Tangut		outside	djɨr 2.77	d j ɨ r	d j ɨ r				10562			
38088	Tangut		short	wji.j	w ji. j					4169		短	
38089	Tangut		to chew	gjii	g jii					1534		嚙	
38090	Tangut		round	io.	i o.					4159		圓	
38094	Tangut		to burn [intransitive]	njwɨ	n jwɨ					3198		燃/燒	
38095	Tangut		to push	khwej	kh we j					4152			
38096	Tangut		to fight	ɣwej	ɣ we j					10200		鬥	
38097	Tangut		to play	u	u					4149		遊戲/娛樂	
38098	Tangut		six	tɕhjiw	tɕh ji w					306		六	
38099	Tangut		nine	gjɨɨ	g jɨɨ					24		九	
38102	Tangut		to laugh	djiij	d jii j					2283		笑	
38103	Tangut		to lick	lhiaa	lh i aa					101		舐	
38112	Tangut		the goat	tshjɨ	tsh jɨ					774		山羊	
38113	Tangut		the branch	.war	. w a r	. w a r				410			
38114	Tangut		middle	zji.j	z ji. j					1126		中	
38115	Tangut		the snow	wji.	w ji.					2372		雪	
38116	Tangut		the forest	bo	b o					10219		林	
38118	Tangut		the thigh	bia.	b i a.					4203		股	
38119	Tangut		eight	jar	j a r					183		八	
38122	Tangut		seven	ɕja.	ɕ ja.					4166		七	
38123	Tangut		the hand	la.	l a.					229		手	
38125	Tangut		the breast (female)	new	n e w					10186		乳房	
38129	Tangut		the dust	me	m e					10194		塵埃	
38132	Tangut		early							0			
38133	Tangut		he or she [third person singular]	tsjij	ts ji j					1296		彼	
38134	Tangut		to bite	kiej	k i e j					10183		咬	
38136	Tangut		dirty	tɕior	tɕ i o r					10192		污	
38138	Tangut		to smell (perceive odor) [transitive]	ljii	l jii					4182			
38156	Tangut		thin (object)	bji	b ji					3196		薄	
38157	Tangut		to forget	mjɨ.	m jɨ.					1575		忘	
38187	Tangut		the front (front side)	rjir	r ji r					4213		前	
38189	Tangut		small	zji	z ji					4181		小	
38190	Tangut		one	gjɨ	g jɨ					1249		一	
38191	Tangut		to cry (weep)	lwu.	l wu.					10190		泣	
38192	Tangut		the tree	phu	p h u					3679		樹	
38193	Tangut		to give	khjow	kh jo w					2125		賜	
38203	Tangut		many	rejr	r e j r					3496		多	
38204	Tangut		narrow	dʑjii	dʑ jii					4146		窄	
38205	Tangut		narrow	tɕhjɨ	tɕh ji					4147		窄	
38209	Tangut		ten	ɣa.	ɣ a.					364		十	
38216	Tangut		the dew	zər	z ə r			tib zil		10257		露	
38217	Tangut		the dust	lhjɨ	lh jɨ					1176		塵	
38221	Tangut		the fruit	mjaa	m jaa					4085		果	
38223	Tangut		the house	kjɨɨr	k jɨɨ r					128		屋	
38224	Tangut		the meat	ɕju	ɕ ju					3936		肉	
38228	Tangut		the rope	kwə	k wə					4158		繩	
38232	Tangut		the seed	ljwi	l jwi					4165		種/籽	
38235	Tangut		the shit	njaa	n jaa					4223		屎	
38236	Tangut		the sky	mə	m ə					499		天	
38238	Tangut		the son	gji	g ji					4211		子	
38239	Tangut		the sun	njɨɨ	n jɨɨ					83		日	
38245	Tangut		thick	laa	l aa					977		厚	
38250	Tangut		to hold	tɕhjij	tɕh ji j					221		持	
38251	Tangut		to hold	zow	z o w					318		持	
38256	Tangut		the thunder	djii	d jii					4189		雷	
38266	Tangut		the stick	bo	b o					4186		杖	
38267	Tangut		the house	jɨj	j ɨ j					209		帳/舍/堂/室	
38268	Japhug		the mouth	tɯ-kɯr		t ɯ k ɯ r				4001			
38269	Japhug		the mouth	tɯ-ɣmɤr		t ɯ ɣ m ɤ r				4137			
38270	Mikir		four	phlī	ph l ī		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «phli, phili[...]» (page: 286)			263			
38271	Mikir		three	kethòm	k e th ò m		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kethom, thom-» (page: 435)			283			
38272	Mikir		the dream	māng	m ā ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «mang[...]» (page: 259)			10217			
38273	Mikir		the name	+mén	+ m é n		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «men[...]» (page: 347)			18			
38274	Mikir		the louse	rek	r e k		from :cite:Walker1925<br>page in :cite:Walker1925 333			2077			
38275	Mikir		the fish	ok	o k		from :cite:Walker1925, original entry *(lang a-) ok*<br>page in :cite:Walker1925 280			10356			
38276	Mikir		the smoke	hi	h i		from :cite:Walker1925<br>page in :cite:Walker1925 412			10456			
38277	Mikir		two	+nì	+ n ì		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «heni, -ni» (page: 443)			102			
38278	Mikir		the liver	ingthin	i ng th i n		from :cite:Walker1925<br>page in :cite:Walker1925 331			2076			
38279	Mikir		the moon	chiklō	ch i k l ō		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «chiklo» (page: 344)			2081			
38280	Mikir		the dog	methān	m e th ā n		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «methan» (page: 258)			10554			
38281	Mikir		the ear	+nò	+ n ò		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «no» (page: 262)			32			
38282	Mikir		the fire	mē	m ē		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «me» (page: 280)			1746			
38283	Mikir		the sun	arnì	a r n ì		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «arni» (page: 426)			83			
38284	Mikir		the tail	armē	a r m ē		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «arme» (page: 429)			84			
38285	Mikir		the water	lāng	l ā ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «lang» (page: 454)			10485			
38286	Mikir		to kill	ap	a p		from :cite:Walker1925<br>page in :cite:Walker1925 323			10391			
38287	Mikir		heavy	ardīk	a r d ī k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ardi, ardik» (page: 301)			10382			
38288	Mikir		one	isī	i s ī		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «isi» (page: 354)			10419			
38289	Mikir		the meat	ōk	ō k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ok» (page: 338)			10401			
38290	Mikir		the snake	phurui	ph u r ui		from :cite:Walker1925<br>page in :cite:Walker1925 412			70			
38291	Mikir		to cry (weep)	chirú	ch i r ú		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «(=weep) cheru, kin[...]» (page: 242)			10340			
38292	Mikir		to stand	arjàp	a r j à p		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «arjap» (page: 419)			2246			
38293	Mikir		the nail (fingernail or claw)	chimī	ch i m ī		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «[...](finger--,toe--) chimi[...]» (page: 347)			10406			
38295	Mikir		light (of weight)	arjāng	a r j ā ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «» (page: )			10542			
38297	Mikir		the tongue	+dè	+ d è		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «de» (page: 437)			4190			
38298	Mikir		the tooth (front)	so	s o		from :cite:Walker1925<br>page in :cite:Walker1925 438			10482			
38299	Mikir		the heart	ingthin	i ng th i n		from :cite:Walker1925<br>page in :cite:Walker1925 301			10378			
38300	Mikir		the fruit	+thē	+ th ē		from :cite:Konnerth2014, also *theseré*<br>:cite:Walker1925 entry: «athe, ale, mu» (page: 287)			3525			
38301	Mikir		to give	pī	p ī		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «bi, chepi, hi» (page: 291)			1913			
38302	Mikir		the rope	ari	a r i		from :cite:Walker1925<br>page in :cite:Walker1925 395			10165			
38303	Mikir		the sky	sining	s i n i ng		from :cite:Walker1925<br>page in :cite:Walker1925 410			10450			
38304	Mikir		to sleep	mekjang	m e k j a ng		from :cite:Walker1925<br>page in :cite:Walker1925 411			10451			
38305	Mikir		the shoulder	+phàng	+ ph à ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «phang(kor)» (page: 407)			13			
38306	Mikir		black	ìk	ì k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ik(-kui, -sip, -vu); [...]» (page: 207)			10326			
38307	Mikir		the head	+phú	+ ph ú		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «phu, akethe, kilit[...]» (page: 300)			1			
38308	Mikir		the star	chiklolongso	ch i k l o l o ng s o		from :cite:Walker1925<br>page in :cite:Walker1925 419			10469			
38309	Mikir		white	lòk	l ò k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kelok» (page: 457)			10488			
38310	Mikir		to dig	phùr	ph ù r		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «dug, petuk, rok» (page: 252)			10342			
38311	Mikir		the bird	vōtèk	v ō t è k		from :cite:Konnerth2014, refers to «wild bird»<br>:cite:Walker1925 entry: «vo; (-- -cage) voum; -- -net) phamsek.» (page: 206)			10267			
38312	Mikir		to come	vàng	v à ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «vang(phli)[...]» (page: 230)			2445			
38313	Mikir		high / tall	ingtùi	i ng t ùi		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ingtui, kiding, chongding» (page: 302)			2042			
38314	Mikir		the frog	chonghō	ch o ng h ō		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «chongho(loso)[...]» (page: 287)			10515			
38315	Mikir		the stone (a piece of)	arlōng	a r l ō ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «long, arlong» (page: 422)			81			
38316	Mikir		the flower	mír	m í r		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «mir, kangthu, angphar» (page: 282)			10358			
38317	Mikir		the leaf	arvó	a r v ó		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «arvo, (large) lo» (page: 327)			29724			
38318	Mikir		the seed	chilí	ch i l í		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «athe» (page: 402)			4007			
38319	Mikir		the son	sopo	s o p o		:cite:Konnerth2014 has *hem'arī* for «oldest son»<br>:cite:Walker1925 entry: «sopo» (page: 414)			73			
38320	Mikir		the wind	tomon	t o m o n		from :cite:Walker1925<br>page in :cite:Walker1925 458			10491			
38321	Mikir		sharp	rè	r è		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kere(kon)» (page: 405)			10443			
38322	Mikir		the cloud	inghun	i ng h u n		from :cite:Walker1925, alternative word: niop<br>page in :cite:Walker1925 227			10334			
38323	Mikir		the mouse or rat	jukingso	j u k i ng s o		from :cite:Walker1925<br>page in :cite:Walker1925 344			10424			
38324	Mikir		to buy	nàm	n à m		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «nam» (page: 216)			10331			
38325	Mikir		who	komāt	k o m ā t		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «mat, komat» (page: 457)			10490			
38326	Mikir		long	dīng	d ī ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «keding, dingleng» (page: 332)			10395			
38327	Mikir		the ant	misò	m i s ò		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «miso» (page: 190)			10501			
38328	Mikir		big	thè	th è		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «the(dung)» (page: 206)			29701			
38329	Mikir		wet	chām	ch ā m		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «cham» (page: 456)			10487			
38330	Mikir		left	arvī	a r v ī		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «arvi» (page: 328)			422			
38331	Mikir		the foot	+kèng	+ k è ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «keng, kengri[...]» (page: 283)			10362			
38333	Mikir		cold (of temperature)	ingsām	i ng s ā m		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kechung, kangsam; (-- wheather) ningkreng, chungjing[...]» (page: 229)			10337			
38334	Mikir		soft	kangduk	k a ng d u k		from :cite:Walker1925<br>page in :cite:Walker1925 413			10541			
38335	Mikir		to see	làng	l à ng		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «lang, thek» (page: 402)			10440			
38336	Mikir		right	ar'ē	a r ' ē		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «chenam, kechok» (page: 393)			10429			
38337	Mikir		far	helō	h e l ō		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «helo (-ving, -kon)[...]» (page: 276)			10352			
